,Player,Year,InjuryFactor,RushEfficiency,RecEfficiency,TotTD,PPR,NextPPR
4716,Sean McGrath,2016,29.0,0.0,25.0,0,4.5,8.6
4717,Sean McKeon,2020,20.125,0.0,0.0,0,0.0,12.7
4718,Sean McKeon,2021,12.705882352941176,0.0,18.0,1,12.7,3.1
4719,Sean McKeon,2022,19.11764705882353,0.0,7.333333333333333,0,3.1,0.0
4720,Sean McKeon,2023,13.764705882352942,0.0,0.0,0,0.0,
4726,Seth Devalve,2016,17.25,0.0,105.83333333333333,2,34.7,76.5
4727,Seth Devalve,2017,24.0,0.0,224.74137931034483,1,76.5,18.4
4728,Seth Devalve,2018,20.3125,0.0,52.857142857142854,1,18.4,26.0
4729,Seth Devalve,2019,19.5,0.0,93.33333333333333,0,26.0,0.0
4742,Shane Zylstra,2021,5.882352941176471,0.0,14.571428571428571,0,6.4,41.0
4788,Stephen Anderson,2016,18.6875,0.0,63.9375,1,26.3,65.2
4789,Stephen Anderson,2017,22.5,0.0,164.42307692307693,1,65.2,0.0
4790,Stephen Anderson,2019,1.625,0.0,0.0,0,0.0,18.6
4791,Stephen Anderson,2020,27.0,0.0,77.0909090909091,0,18.6,38.5
4792,Stephen Anderson,2021,28.0,0.0,138.94736842105263,1,38.5,3.9
4793,Stephen Anderson,2022,27.294117647058822,0.0,3.857142857142857,0,3.9,0.0
4794,Stephen Anderson,2023,5.294117647058823,0.0,0.0,0,0.0,
4795,Stephen Carlson,2019,12.9375,0.0,36.42857142857143,1,16.1,4.1
4796,Stephen Carlson,2020,24.0,0.0,5.5,0,4.1,0.0
4797,Stephen Carlson,2023,1.588235294117647,0.0,0.0,0,0.0,
4798,Stephen Sullivan,2020,1.5,0.0,0.0,0,0.0,0.0
4799,Stephen Sullivan,2021,4.411764705882353,0.0,0.0,0,0.0,6.6
4800,Stephen Sullivan,2022,21.41176470588235,0.0,15.333333333333334,0,6.6,24.5
4801,Stephen Sullivan,2023,17.470588235294116,0.0,62.5,0,24.5,
4829,Stone Smartt,2022,9.882352941176471,0.0,13.6,0,5.7,32.5
4830,Stone Smartt,2023,23.529411764705884,0.0,81.19047619047619,1,32.5,
4833,T.J. Hockenson,2019,16.5,0.0,199.05084745762713,2,80.7,175.3
4834,T.J. Hockenson,2020,23.0,0.0,479.61386138613864,6,175.3,145.3
4835,T.J. Hockenson,2021,16.941176470588236,0.0,423.3690476190476,4,145.3,215.4
4836,T.J. Hockenson,2022,25.0,0.0,609.3333333333334,6,215.4,219.0
4837,T.J. Hockenson,2023,22.941176470588236,0.0,718.1102362204724,5,219.0,
4876,Tanner Conner,2022,18.352941176470587,0.0,0.0,0,0.0,0.0
4877,Tanner Conner,2023,4.411764705882353,0.0,0.0,0,0.0,
4879,Tanner Hudson,2019,14.0625,0.0,10.4,0,4.6,7.1
4880,Tanner Hudson,2020,17.875,0.0,17.571428571428573,0,7.1,0.0
4881,Tanner Hudson,2021,3.176470588235294,0.0,0.0,0,0.0,23.2
4882,Tanner Hudson,2022,18.11764705882353,0.0,88.0,0,23.2,80.2
4883,Tanner Hudson,2023,20.470588235294116,0.0,274.56,1,80.2,
4884,Tanner McEvoy,2016,20.125,0.0,114.54545454545455,2,36.7,12.3
4885,Tanner McEvoy,2017,22.5,0.0,62.77777777777778,0,12.3,0.0
4917,Taylor Thompson,2013,24.0,0.0,5.571428571428571,1,10.3,4.4
4918,Taysom Hill,2017,8.4375,0.0,0.0,0,0.0,33.6
4919,Taysom Hill,2018,28.0,5.297297297297297,1.7142857142857142,2,33.6,102.2
4920,Taysom Hill,2019,29.0,5.777777777777778,202.0909090909091,7,102.2,156.6
4921,Taysom Hill,2020,30.0,5.252873563218391,65.33333333333333,9,156.6,121.7
4922,Taysom Hill,2021,21.88235294117647,5.3428571428571425,34.666666666666664,5,121.7,145.8
4923,Taysom Hill,2022,30.11764705882353,5.989583333333333,53.30769230769231,9,145.8,143.5
4924,Taysom Hill,2023,31.058823529411764,4.950617283950617,240.075,6,143.5,
4928,Teagan Quitoriano,2022,11.647058823529411,0.0,56.5,2,30.3,5.3
4929,Teagan Quitoriano,2023,9.470588235294118,0.0,22.0,0,5.3,
4950,Temarrick Hemingway,2016,11.5,0.0,0.0,0,0.0,0.0
4951,Temarrick Hemingway,2018,7.8125,0.0,0.0,0,0.0,2.0
4952,Temarrick Hemingway,2020,13.5,0.0,5.0,0,2.0,0.0
5006,Tim Wright,2013,23.0,2.0,405.7105263157895,5,141.3,87.7
5007,Tim Wright,2014,24.0,-2.0,204.06060606060606,6,87.7,28.7
5033,Tommy Sweeney,2019,9.0,0.0,70.15384615384616,0,19.4,19.4
5034,Tommy Sweeney,2021,19.88235294117647,0.0,33.0,1,19.4,1.7
5035,Tommy Tremble,2021,19.764705882352942,3.6666666666666665,102.85714285714286,2,53.1,52.4
5036,Tommy Tremble,2022,22.0,0.0,103.3125,3,52.4,60.4
5037,Tommy Tremble,2023,21.647058823529413,0.0,139.4375,3,60.4,
5048,Tony Moeaki,2013,3.25,0.0,0.0,0,0.0,27.4
5049,Tony Moeaki,2014,10.125,0.0,82.46153846153847,1,27.4,14.8
5089,Travis Kelce,2013,1.5,0.0,0.0,0,0.0,183.2
5090,Travis Kelce,2014,25.0,0.0,663.8390804597701,6,183.2,189.5
5091,Travis Kelce,2015,26.0,0.0,611.6504854368932,5,189.5,223.0
5092,Travis Kelce,2016,27.0,-5.0,817.3076923076923,4,223.0,233.5
5093,Travis Kelce,2017,26.25,3.5,706.1803278688525,8,233.5,294.6
5094,Travis Kelce,2018,29.0,0.0,917.3866666666667,10,294.6,254.3
5095,Travis Kelce,2019,30.0,4.0,876.5661764705883,6,254.3,312.8
5096,Travis Kelce,2020,29.0625,0.0,1025.3793103448277,11,312.8,262.8
5097,Travis Kelce,2021,30.11764705882353,1.5,772.3880597014926,10,262.8,316.3
5098,Travis Kelce,2022,33.0,2.5,968.2894736842105,12,316.3,219.4
5099,Travis Kelce,2023,30.0,0.0,756.297520661157,5,219.4,
5100,Travis Vokolek,2023,2.9411764705882355,0.0,0.0,0,0.0,
5111,Tre' McKitty,2021,14.235294117647058,0.0,33.75,0,10.5,17.2
5112,Tre' McKitty,2022,23.0,0.0,40.0,0,17.2,0.0
5113,Tre' McKitty,2023,8.470588235294118,0.0,0.0,0,0.0,
5142,Trevon Wesco,2019,24.0,2.0,31.333333333333332,0,6.9,1.5
5143,Trevon Wesco,2020,18.75,0.0,2.5,0,1.5,6.5
5144,Trevon Wesco,2021,18.352941176470587,0.0,21.0,0,6.5,6.6
5145,Trevon Wesco,2022,22.235294117647058,0.0,13.0,0,6.6,3.1
5146,Trevon Wesco,2023,24.705882352941178,0.0,7.0,0,3.1,
5160,Trey Burton,2014,21.5625,2.0,0.0,0,1.0,8.4
5161,Trey Burton,2015,24.0,0.0,40.5,0,8.4,75.7
5162,Trey Burton,2016,23.4375,0.0,201.65,1,75.7,79.8
5163,Trey Burton,2017,24.375,0.0,184.0,5,79.8,147.1
5164,Trey Burton,2018,27.0,2.0,404.2894736842105,6,147.1,22.4
5165,Trey Burton,2019,14.0,0.0,49.0,0,22.4,83.3
5171,Trey McBride,2022,21.647058823529413,0.0,197.05128205128204,1,61.5,181.5
5172,Trey McBride,2023,24.0,0.0,630.4245283018868,3,181.5,
5185,Troy Fumagalli,2019,16.5,0.0,25.333333333333332,1,15.8,22.0
5186,Troy Niklas,2014,9.625,0.0,38.0,0,6.8,19.3
5187,Troy Niklas,2015,23.0,0.0,33.0,2,19.3,1.0
5188,Troy Niklas,2016,4.5,0.0,0.0,0,1.0,30.2
5195,Tucker Fisk,2023,8.470588235294118,0.0,9.0,0,1.9,
5196,Tucker Kraft,2023,23.0,0.0,275.125,2,78.5,
5234,Tyler Conklin,2018,23.0,0.0,55.0,0,12.7,13.8
5235,Tyler Conklin,2019,22.5,0.0,46.4,0,13.8,44.4
5236,Tyler Conklin,2020,25.0,0.0,141.76923076923077,1,44.4,138.3
5237,Tyler Conklin,2021,26.0,0.0,415.7816091954023,3,138.3,131.5
5238,Tyler Conklin,2022,27.0,1.5,368.0,3,131.5,123.1
5239,Tyler Conklin,2023,28.0,0.0,435.41379310344826,0,123.1,
5240,Tyler Davis,2020,11.5,0.0,0.0,0,0.0,7.5
5241,Tyler Davis,2021,19.764705882352942,0.0,28.0,0,7.5,6.6
5242,Tyler Eifert,2013,21.5625,0.0,289.25,2,95.5,6.7
5243,Tyler Eifert,2014,1.5,0.0,37.0,0,6.7,191.5
5244,Tyler Eifert,2015,20.3125,0.0,432.1621621621622,13,191.5,98.4
5245,Tyler Eifert,2016,13.0,0.0,243.10638297872342,5,98.4,8.6
5246,Tyler Eifert,2017,3.375,0.0,36.8,0,8.6,38.9
5247,Tyler Eifert,2018,7.0,0.0,141.31578947368422,1,38.9,106.6
5248,Tyler Eifert,2019,29.0,0.0,297.58730158730157,3,106.6,82.9
5254,Tyler Higbee,2016,23.0,0.0,32.241379310344826,1,25.5,60.5
5255,Tyler Higbee,2017,24.0,0.0,163.88888888888889,1,60.5,65.2
5256,Tyler Higbee,2018,25.0,0.0,206.11764705882354,2,65.2,160.4
5257,Tyler Higbee,2019,24.375,0.0,569.056179775281,3,160.4,128.2
5258,Tyler Higbee,2020,25.3125,1.0,382.06666666666666,5,128.2,147.0
